,ID,Tweet,Label
4307,4295,Στα #exitpoll θα ηθελα μα μπει η ερώτηση αν έχουν συμμετάσχει ή αν σκέφτονται να συμμετάσχουν σε κάποιο πρόγραμμα της ελληνικής τηλεόρασης. Έτσι να μου φύγει η απορία... #giatinparea,Not Offensive
4308,4297,"Σαν τραπεζομάντηλο με την ρίγα. Επέστρεψε η παλιά, καλή Πάρις. #shoppingstar",Not Offensive
4309,4298,Αλλη μια φορα. Απαίσιο το Τάττου στο πόδι #shoppingstar,Not Offensive
4310,4300,Ώστε αυτό θα είναι το τελευταίο πράγμα που θα αφήσει πίσω της αυτή η κυβέρνηση. Πόση ντροπή. Τι ξεφτίλα.,Not Offensive
4311,4304,"@USER Εύχομαι να σε βοηθήσουν τα λεφτά στην αναπηρία σου. Αν το έχεις πάρει έτσι πονηρά,σου βγάζω το καπέλο,και πρόσεξε μόνον μη στα φάνε οι μπαταχτσήδες.Αλλιώς είσαι μάπας με περικεφαλαία.",Not Offensive
4312,4305,#shoppingstar Ρε μάνα τιν τούτο το τρολλ;,Not Offensive
4313,4306,"@USER Οι προγονοι μας οχι μονο πεινασαν αλλα εδωσαν κ τη ζωη τους για την ελλαδα κ την ελευθερια, ορεβουαρ λοιπον, δεν εισαι αξια να τους πιανεις στο στομα σου",Not Offensive
4314,4311,Πάρις ναι είσαι η αγαπημένη μας #ShoppingStar,Not Offensive
4315,4313,"Εκλογές 2019: Αγορές και ξένοι… πανηγυρίζουν – Θέλουν ΝΔ, δεν τους «χαλάει» ο ΣΥΡΙΖΑ αφου την ιδια πολιτικη εχουν,γιατι να μην πανηγυριζουν;",Not Offensive
4316,4314,"Δεν φτάνει που πήρες τα γυαλιά του μακαρίτη του Στάθη , σου είναι κ στραβά #shoppingstar",Not Offensive
4317,4320,@USER Αμα είσαι ευαισθητος χαλάει η ψυχολογία και παίρνεις την κάτω βόλτα.. Αυτή τους έχει ξενερώσει πολύ και δύσκολο να επανέλθουν.. Πρεπει να πεισμωσουν πολύ αλλά η Αφρό είναι χαζή.. Καλή αλλά χαζή.. Μακάρι να κάνω λαθος,Not Offensive
4318,4321,"@USER οσον δε αφορα τους δικαστικους, εκει πραγματικά θα ελεγα οτι ειναι χειροτερα τα πραγματα. Στην καλπη μπορεις να επιλεξεις την ποιοτητα που θες στο Κοινοβουλιο. Στη Δικαιοσυνη το ζητημα ειναι βαθυτερο και ουσιαστικοτερο για 'μενα. Και θα το κληρονομησει ο επομενος...δυστυχως.",Not Offensive
4319,4323,@USER Αν τον Ιουλιο εισαι ανεργος πες μου να βοηθησω,Not Offensive
4320,4325,@USER Λυπόμαστε εσένα που είσαι συναισθηματικά ανάπηρη. Τον Στέλιο τον θαυμάζουμε. Κι εσύ τον ζηλεύεις. Στάνταρ!,Not Offensive
4321,4330,"@USER Η διαφωνια που επικαλεισαι υπαρχει καπου δημοσια κ γραπτα ανεπτυγμενη βασει ιστορικης, πολιτικης κ εθνολογικης αναλυσης ή συμφωνεις με τα επιχειρηματα που εκφραζουν οι ψηφοφ. της ΧΑ, οι Παοκτζηδες που εκαναν πορεια, ο Αμβροσιος κλπ.; Το να εισαι εθνικι δεν ειναι δικαιωμα, οχι.",Not Offensive
4322,4331,"@USER που εισαι ρε αντωνη, ενα τηλεφωνο εκανες στον παναθηναικακια και τους εχωσες μεσα ...η δημοκρατια θελει θυσιες",Not Offensive
4323,4333,"Δεν θελω να το πω, αλλα ειναι η κσλυτερη ως τωρα #shoppingstar",Not Offensive
4324,4334,"Αυτό και το βίντεο πανηγυριών του μαρινακη του βαγγελαρα μετά την καλπη ας ουμε... είναι η πολιτική στην Ελλάδα το 2019 μ.Χ. Νταξει, παμ' καλά... #ΝΔ_ξεφτιλες #novartis #noor1",Not Offensive
4325,4335,"Καταλαβαίνετε τι έχει να γινει σε χώρους εργασίας, σπουδών και δημόσιας δράσης με το νέο ορισμό του βιασμού που επιχειρούν να περάσουν. Επίσης θα αθωωνονται όλοι οι πελάτες που βιάζουν γυναίκες σε κυκλώματα trafficking.",Not Offensive
4326,4337,@USER Αλέξη σε παρακαλώ συνέχισε με αυτό τον τρόπο. Συνέχισε να αντιπολιτευεσαι την αντιπολίτευση. Συνέχισε να είσαι τόσο εριστικός και τόσο αλαζόνας απέναντι στον ελληνκό λαο κ τς πολιτικούς σ αντιπάλους και με μεγάλη μου χαρά θα δω τη διαφορά να αυξάνεται σε διψήφια ποσοστα...,Not Offensive
4327,4342,"Χαμός λέει με τον Μουτσινά, έχει ψωνιστει και μάλωσε με τον σκηνοθέτη του για αυτό εδώ και ένα μήνα έχει έναν φίλο του #giatinparea",Not Offensive
4328,4343,@USER Χάσανε ασυλία οι μαύροι και έφυγε ο Σπύρος,Not Offensive
4329,4344,@USER Είσαι Θεουλης! Μπορείς και κρατάς σημαιούλες του Κουλη ( 3 ανα άτομο) και τουιταρεις κιόλας; Ρισπεκτ μπρο!,Not Offensive
4330,4346,ΟΙΚΟΝΟΜΑΚΟΥ ΤΕΛΕΙΩΣΕ ΑΥΤΟ ΠΟΥ ΞΕΚΙΝΗΣΕΣ ΝΑ ΚΑΝΕΙΣ ΤΟΤΕ. ΠΟΤΕ ΔΕΝ ΕΙΝΑΙ ΑΡΓΑ #gynaikaxwrisonoma,Not Offensive
4331,4347,"@USER Και όμως πρόλαβαν. Η ζημιά που έχουν κάνει στη Δικαιοσύνη, τον θεμελιώδη θεσμό μιας Δημοκρατίας και ύστατο καταφύγιο του πολίτη ενάντια στην αυθαιρεσία της εξουσίας, είναι βαθύτατη και βαρύτατη.",Not Offensive
4332,4349,"@USER Και νομίζουν οι ψευτοπατριώτες ότι στη #ΝΔ_ξεφτιλες ήταν τάχα υπέρ της αξιας της οικογένειας χαχαχα Τώρα θα βλέπεις, θα τρως, θα πίνεις καφέ, θα πας διακοπές με τη γυναίκα σου και με το γείτονα, παρέα #μαρινακη #ΝΔ_ξεφτίλες #βελοπουλος #Ευρωεκλογες2019 #εκλογες2019 #Εκλογες_2019",Not Offensive
4333,4352,"Ελλη μου δεν τον θέλεις μόνο στη ζωή σου,θέλεις και να τον αγοράσεις ,.όπως έκανες και με τον Κωστή #gynaikaxwrisonoma",Not Offensive
4334,4353,@USER Ένα μεγάλο ευχαριστώ σε ένα ιδιαίτερο άντρα με ιδιαίτερο μυαλό. Να είσαι υγιής κ να μείνεις πάντα γνήσιος όπως σε γνώρισα εδώ μέσα σε δύσκολες συνθήκες.. Δεν ξεχνώ! Κ πάλι ευχαριστώ,Not Offensive
4335,4356,Δεν έχω δει περισσότερες γυναίκες σε εταιρία μηχανικών. ‍️,Not Offensive
4336,4357,Χάλια το φόρεμα που φορά. Με ζαλισε. #shoppingstar,Not Offensive
4337,4359,Ειδήσεις με Σία στον #Σκαι... σα να τις βλέπεις μέσα απ´το γραφείο - σαλόνι του Κούλη! #Σκαι_ξεφτιλες #εμμονή #survivorGR,Not Offensive
4338,4360,"@USER Κωνσταντίνα χρόνια πολλά με υγεία σου εύχομαι, κρατάει μέρες η γιορτή, χαίρομαι που είσαι εδώ ξανά",Not Offensive
4339,4363,"φέρτε της, την ξένια #gynaikaxwrisonoma",Not Offensive
4340,4364,@USER Ο Πέτρος είπαμε θα πρωτοστατήσει για να αποδοθεί δικαιοσύνη για τα (εν)κλίματα σε Μάτι και Μάντρα @USER,Not Offensive
4341,4365,"Μόλις διάβασα ότι η Σπυριδούλα δηλώνει : ""Είμαι η Ελληνίδα MasterChef, απλώς δεν πήρα τα λεφτά"". Άσε μας κουκλίτσα μου πΧΧια... Ο Χρήστος είναι ο νικητής κ ο Μανώλης πήρε τα λεφτά. Εσύ είσαι απλώς δεύτερη #MasterChefGR",Not Offensive
4342,4366,Ο Ανδρέας χρησιμεύει κάπου στο έργο πλέον ή απλά κάνει τον σακατεμένο; #GynaikaXwrisOnoma,Not Offensive
4343,4368,Κλαίω ήδη #shoppingstar,Not Offensive
4344,4369,@USER Εχεις πολυ δουλεια φιλε εισαι καλος στην εφορευτικη να ξαναπας ε;...,Not Offensive
4345,4370,@USER Με το #έρχεται_ΠΟΥΤΣΑ έχουν κόλλημα αυτοί που το έβγαλαν. Πήγαινε σε έναν ψυχαναλυτή και θα σου εξηγήσει γιατί έχουν/ετε αυτό το κόλλημα.,Not Offensive
4346,4371,"@USER Πρόεδρε χρόνια πολλά! Στις άλλες τρεις δεν εύχομαι καν, μεγαλύτερος σταρ εισαι εσύ...",Not Offensive
4347,4374,Ο Λοχαγός Μαρκ περιμένει τη Ρία στον Καναδά μαζί με τους λύκους του Οντάριο #GynaikaXwrisOnoma,Not Offensive
4348,4375,"Ο Βενιζέλος,ο #skai_xeftiles είναι ανήσυχοι,χτυπιούνται,για το ποιος θα κάνει τις αλλαγές στην ηγεσία της δικαιοσύνης. Θέλουν να τις κάνουν οι ίδιοι. Γιατί η δικαιοσύνη δεν είναι ανεξάρτητη; Ή όχι; Κάτι θα ξέρουν #ΝΔ_ξεφτιλες #Μητσοτακης",Not Offensive
4349,4376,"πριν σας αφήσω θέλω να πω κάτι γιατί θα σκάσω. πάντα μα πάντα μετά από εκλογικές αναμετρήσεις, φεύγουν μερικά προφίλ φίλων από το ταϊμ λαϊν...και πάντα είναι γυναίκες και φίλες/γνώστες όχι μόνο μέσα εδώ αλλά και στη πραγματική ζωή. και αυτό με θλίβει !",Not Offensive
4350,4378,Oλοι δεν γουσταρουν το μονταζ αυτο φταιει που ραβε-ξηλωνε τους βγαζει αντιπαθητικους αλλα ευτυχως υπηρχε στο #MasterChefGR κ εκοβαν πολλα μαργαριταρια βλεποντας τις live συνεντευξεις παιχτων χαλι μαυρο! Ασημινα 500φορες ΓΕΝΙΚΑ Σπυρι 1000 ΠΡΑΓΜΑΤΙΚΑ #MasterChefGR_Xeftiles,Not Offensive
4351,4379,@USER σου εχω πει εισαι ευαιστητο εσυ,Not Offensive
4352,4381,Για δώρο πάρε τεστ dna #GynaikaXwrisOnoma,Not Offensive
4353,4384,"@USER Αφου είσαι οπαδός της Ενωσης, ναι...",Not Offensive
4354,4385,Μαζί σου πάντα γιατί είσαι πρώτα απ όλα αυθεντικός.! Πάμε δυνατά όπως πάντα.! Καλημέρα κόσμε,Not Offensive
4355,4387,-Που το βάζω; -.... 1-0 #poweroflovegr #skaipolkseftiles,Not Offensive
4356,4388,Τρολ ο ξαδερφος του Τερζοπουλου #poweroflovegr,Not Offensive
4357,4390,Οκ καταλάβαμε ποιο παπούτσι πήρε #ShoppingStar,Not Offensive
4358,4391,"Δάκρυσε όλη η Ελλάδα: Χρυσό Μετάλλιο ο Διόνυσης Ξένος στο Κ1 Καράτε, μέσα στην Κωνσταντινούπολη -",Not Offensive
4359,4394,Είσαι ΤΟΣΟ μικρή μπροστά τους #MasterChefGR,Not Offensive
4360,4397,Η Ρεγγινα και οι αντρες της #poweroflovegr,Not Offensive
4361,4399,"#PowerOfLovegr πόσο γελοίο χριστέ μου αυτό με τη σιωπηλή ματιά... Επίσης τι προφίλ είναι αυτό που έχει η Άννα, σα να έχει φάει τηγανιά",Not Offensive
4362,4400,Ο Γιώργος έχει σοκαριστεί από τις αποκαλύψεις του γιατρού και κρύβει από την Σοφία ότι ξέρει την αλήθεια... #GynaikaXwrisOnoma τώρα στον #ant1tv,Not Offensive
4363,4402,@USER Είσαι σίγουρος οτι γράφεται έτσι;,Not Offensive
4364,4404,"Η Κατερινα προχωράει μπροστά , ωστόσο ζει τον έρωτα στο Instagram #poweroflovegr",Not Offensive
4365,4406,"@USER Ενώ ο Σύριζα τον έβαλε μέσα τον Εσκομπάρ.. Επι Σύριζα πήρε όλα τα ΜΜΕ έχοντας άπλετο χρόνο να κάνει την προπαγάνδα του και μόλις πριν λίγες μέρες το κανάλι του εκπέμπει κανονικά. Άσε τωρα τις δικαιολογίες, και εγώ Σύριζα ψηφίζω αλλά δεν είμαστε και μαλάκες.",Not Offensive
4366,4408,@USER Πονας και εσυ; Σας #ξαναερχεται_ακομη_μεγαλυτερη για να #Ξεκουμπιστειτε_λερες #ΣΥΡΙΖΑ_ξεφτιλες,Not Offensive
4367,4410,"Είναι η φωνή σου που με ηρεμείς.. Είναι ο τρόπος που μιλάς, ο τρόπος με τον οποίο με καλείς, το παρατσούκλι που έχεις μόνο για μένα . Είναι που είσαι εσύ... Κι όταν πρόκειται για σένα, δεν ξέρω τι μου συμβαίνει .... Όσο κι αν προσπαθώ να συγκρατηθώ...είμαι χαρούμενη!",Not Offensive
4368,4411,@USER τελεια εισαι,Not Offensive
4369,4412,@USER Έχει μια λογική βρε αδελφέ . Σου λέει εάν βιάσουν την κόρη τη γυναίκα ή την αδελφή σου και σκοτώσεις το δράστη σε λίγα χρόνια θα είσαι έξω . Για όλα φροντίζουν οι άνθρωποι #ξεφτιλες,Not Offensive
4370,4415,"@USER Απελη να τις γνωρίσουμε άμα είναι, εμένα πάντα μου έλεγε δε θα σε θέλει κάνεις όταν μεγαλώσεις ετσι όπως είσαι αλλά αν της πει κανένας γνωστός μια χαρά κοπέλα η κόρη σου τότε αρχίζει τα ""αχ ναι η κουκλίτσα μου"" :/",Not Offensive
4371,4418,"Αν είσαι αναποφάσιστος, το παρακάτω video μπορεί να σου δώσει το κίνητρο που χρειάζεσαι για να επιλέξεις. #nd_xeftiles",Not Offensive
4372,4419,"Ειδε η Σεντα οτι με γυναικες "" δεν"" σου λεει ας παρω αντρες... Αληθεια γιατι δεν επελεξε την Κατερινα...; #SurvivorGr #Survivor2019",Not Offensive
4373,4420,"@USER Μην είσαι τόσο αισιόδοξος Σύντροφε. Πρόκειται για πάνελς. Δοκάρια και κολόνες δεν υπάρχουν. Για μη σεισμογενείς χώρες, δεν υπάρχει πρόβλημα. Σε χώρες σαν την Ελλάδα, αυτά είναι χάρτινοι πύργοι. Επί πλέον φαντάσου τι θα γίνουν τα πεύκα και τα άλλα δέντρα που χρησιμοποιεί η μέθοδος",Not Offensive
4374,4421,"Ο ""διαγραφείς"" Καμπόσος πρώτη μούρη στην ομιλία Μητσοτάκη στο Άργος. Ο, ""τέτοιες συμπεριφορές δεν έχουν θέση στη ΝΔ"", Μπογδάνος υποψήφιος βουλευτής. Νομίζουμε ότι ήρθε η ώρα να αποκατασταθεί και η αδικία απέναντι στον Νίκο Γεωργιάδη. #ΝΔ_ξεφτιλες",Not Offensive
4375,4422,"καλό βράδυ, αλλά για μένα δεν υπάρχουν μετριοπαθείς, ειτε είσαι συνειδητός σε αυτό που κάνεις είτε ασυνείδητος, έχει κι αυτό μεγάλη σημασία στα πνευματικά,",Not Offensive
4376,4424,Να είσαι ζαιος και κάθε βδομάδα να γυρνάς πίσω στο τλ σου για να βρεις τουι που έγραφες για τους νεοεισερχόμενους στην παράταξη ‍️ #οτι_σε_αρη_το_παιρνουμε,Not Offensive
4377,4425,Οι γυναικες ζηλευουν.Οι εξυπνες γυναικες δεν δειχνουν οτι ζηλευουν.Οι εξυπνοτερες γυναικες κανουν εσενα να σκας απ'την ζηλια σου...,Not Offensive
4378,4427,I vote Λορειν δαγκωτό!#shoppingstar,Not Offensive
4379,4428,Στον έβδομο ουρανό όλοι αδέρφια! #MasterChefGR #MasterChefGR_xeftiles,Not Offensive
4380,4432,@USER τα φρυδια δεν ειναι βαψιμο μην εισαι τετοιος,Not Offensive
4381,4433,Δηλαδη αυτό με τα τσιγγανικα βιολιά πιάνει ; Υπάρχει άνθρωπος που αντέχει να τα ακούει ; #shoppingstar,Not Offensive
4382,4434,@USER Είσαι σαν ένας νεαρός ερωτευμένος,Not Offensive
4383,4435,"Σοβαρό δημοκρατικό έλλειμμα η απουσία γυναικών Ευρωβουλευτών, λέει η Επίτροπος. Επαναλαμβάνω την άποψή μου: Ψηφίζουμε τους πλέον άξιους κ ικανούς πολίτες ανεξαρτήτως φύλου κ όχι γτ ΠΡΕΠΕΙ να εκπροσωπούνται οι γυναίκες.ΠΡΕΠΕΙ να εκπροσωπούνται ΟΛΟΙ/ΟΛΕΣ λόγω ΙΣΟΝΟΜΙΑΣ/ΙΣΟΤΗΤΑΣ",Not Offensive
4384,4436,@USER Εσυ είσαι το κοινό της ;,Not Offensive
4385,4437,Καλέ τόση ώρα νόμιζα ότι έβλεπα τον λαζάρου και αναρωτιόμουν τί δουλειά έχει εκεί αυτός! Τελικά ήταν ο μπαμπάς του Μανώλη!#MasterChefGR_Xeftiles,Not Offensive
4386,4438,@USER Αρχίσανε τα όργανα! και που είσαι ακόμη...,Not Offensive
4387,4440,Τσιπραααα Που εισαι καλεεεεεεεε Ειναι δωδεκα η ωρα.. Ειναι η ωρα. των τρελων,Not Offensive
4388,4442,"ας αρχίσω να ντύνομαι, για τον απογεματινό καφέ με τον ξα και τη θεία! brb #shoppingstar",Not Offensive
4389,4443,@USER Κουκλίτσα...και τώρα δεν πας πίσω...μια χαρά είσαι γλυκιά μου εορταζουσα!,Not Offensive
4390,4444,"και μονο που η τσουρεκα ειναι κολλητη με τη ρεγγινα, τα λεει ολα #poweroflovegr",Not Offensive
4391,4445,@USER Δε γίνεσαι άγιος η πρόεδρος ομάδας αν δεν είσαι κάθαρμα,Not Offensive
4392,4446,"Που είναι ο Παντελής, να δοκιμάσει το πιάτο και να πει ""Σπυριδούλα η Πεσκαρδιτσα σου είναι άψητη"" #MasterChefGR #MasterChefGR_Xeftiles",Not Offensive
4393,4447,Ομολογουμένως στο φετινο #MasterChefGR η καλύτερη συνταγή... Ήταν αυτή που μαγείρεψαν τα αποτελέσματα #masterchefgr_xeftiles,Not Offensive
4394,4449,"@USER Δεν χρειάζεται. Έχουμε καταλάβει από την μέχρι τώρα πολιτική σας . Το σχέδιο φορολογουμε ότι υπάρχει και τα μοιράζουμε στα παιδιά μας και σε μέσω ΚΈΑ στους ρομά, μετανάστες κι αν περισσέψει σε κάνα κορόιδο ΤΕΛΕΙΩΣΑΤΕ .",Not Offensive
4395,4451,#εκλογες2019 #Ευρωεκλογες #ερχεται_ΠΟΥΤΣΑ οτι κι να λέτε να κάνετε..στης εθνικές εκλογες θα κάνει σησμω! Κι στα παλιά κόμματα το μαύρα σιγά σιγά έρχεται .. @USER wheres your black tie; Waiting for a general election haha ότι σας λέω!,Not Offensive
4396,4452,@USER Είσαι τρελός; Δεν θυμάμαι Κύρκο να έχει κάτω από 5 χιλιάδες. Αυτοί αν είναι 3 να μου γράψεις. Αν κάνει το ΚΚΕ μαζεύει τριπλάσιο κόσμο αυθημερόν.,Not Offensive
4397,4454,"@USER καλέ αστράφτεις, εγώ 6 μήνες πήρα και από κώλος της μαϊμούς έγινα κώλος της μαϊμούς αλλά χωρίς σπυριά",Not Offensive
4398,4455,@USER Ενα βημα απο τη συνταξη και τα χαπια για την πιεση εισαι. Συνταξη. Τελος παντων καταλαβες.,Not Offensive
4399,4456,"@USER 100 μετρα μπροστα εριχναν οι γυναικες. 5 σακαι γυναικες 3 αντρες. Οι αντρες ειναι πιο ψηλοι με περισσοτερη δυναμη σωστα;! Επισης, στην τελικη οι αντρες ηταν/ ειναι πιο αστοχοι απο τις γυναικες. Μαλλον αυτοι τα χρειαζοντε τα εξτρα. Επισης πολλες φορες απεδειξε οτι κανει 3/3.",Not Offensive
4400,4457,"@USER Παιδιά.. για να καταλάβω κάτι.. όταν εκλέγεται μια γυναίκα, είμαστε σίγουροι ότι εκπροσωπεί τα συμφέροντα ΟΛΩΝ των γυναικών; Και οι γυναίκες, έχουν όλες κοινά συμφέροντα λόγω του φύλου τους; Ή είναι, λέω γω, ως το 1/2 της κοινωνίας, διαφορετικές μεταξύ τους, όσο διαφορετικοί εινα",Not Offensive
4401,4458,#poweroflovegr #skaipοlxeftiles μη σου τύχει να έχεις σχέση και να μαλωνεται για το ποιος αισθάνεται χειρότερα. Το ακούσαμε και αυτό ..,Not Offensive
4402,4464,Εγώ βλέποντας την Σπυριδούλα στο τελικό #MasterChefGR #masterchefgr_Xeftiles,Not Offensive
4403,4465,@USER καλά το μόνο σίγουρο όλοι αυτοί θα δικαιωθούν από την δικαιοσύνη,Not Offensive
4404,4467,@USER Ετοιμη είσαι βλέπω,Not Offensive
4405,4470,Κωλος φωτιά.,Not Offensive
4406,4473,Ο Ευάγγελος Βενιζέλος είναι εκτός #ΚΙΝΑΛ! Τρίβουν τα χέρια τους #ΣΥΡΙΖΑ #ΝΔ αφού η #Φωφη αφαιρεί απο το κόμμα της τουλάχιστον 1.5 % και το χαρίζει σε #Κυριακο #ΞΑΝΑΕΡΧΕΤΑΙ #ΣΥΡΙΖΑ_ξεφτιλες #Βενιζελος #ερχεται_μεγαλυτερη #εκλογες2019 #εκλογές #βουλή,Not Offensive
4407,4474,Μέλισσες - Φωτεινή Βελεσιώτου μέσω του χρήστη @USER Γιά όσους σκέπτομαι και Αγαπάω..Είσαι και εσύ μέσα στην αφιέρωση..,Not Offensive
4408,4475,@USER Σε ποιον απευθύνεσαι; Η επειδή είσαι τεμπέλα πετάς ένα Κωστάκη και ξεμπερδευεις; Δεν σε ξέρουμε τώρα θα σε μάθουμε... Τεσπά. Ευχαριστούμε όλοι οι κωστακηδες του τιμημένου τλ σου.,Not Offensive
4409,4476,Πάρε φόρα. #ερχεται_ΠΟΥΤΣΑ #ερχεται_ΚΑΡΑΠΟΥΤΣΑ #ερχεται_ΒΟΙΔΟΠΟΥΤΣΑ_Νο2,Not Offensive
4410,4478,@USER Πεστα ντε! Στην αδερφη μου,Not Offensive
4411,4479,"Αν έχεις χρήματα, είσαι fit και θέλεις να προβάλλεις τον εαυτό σου, μπορείς να ανέβεις στο Εverest. Ναι, είναι τόσο απλό (και ταυτόχρονα τόσο ηλιθιωδώς θανατηφόρα επικίνδυνο). Οι τιμές ξεκινούν από $30.000 από ελεεινά γραφεία οδηγών που δεν δεσμεύονται καν να κατεβάσουν",Not Offensive
4412,4480,*Εισαι Βασιστικος φιλαρακι* Ταμταμικος ειμαι φιλαρακι,Not Offensive
4413,4483,@USER Σ ευχαριστω πολυ Χρυσα μου! Να εισαι παντα καλα!,Not Offensive
4414,4485,@USER Ναι τι να σε πω δε τολμας να πεις με κλεψανε με επιτεθηκαν ξενοι και αμεοσς ε μην εισαι ρατσιστης η πρωτη ατακα ασε που τα τρολ χερονται με ολα αυτα,Not Offensive
4415,4486,Θελουμε τα σκυλιά μόνιμα στην εκπομπή σου Νικολα! #giatinparea,Not Offensive
4416,4488,#ΝΔ_ξεφτιλες Nέα Τουρκοκρατία #ΝΔ #ΝΔ_προδοτες,Not Offensive
4417,4489,@USER Είσαι σίγουρος ότι διαβάζει η βλέπει μόνο εικόνες,Not Offensive
4418,4490,@USER Αυτός έχει γεμίσει το Λονδίνο με αυτούς που βάζουν μαντυλςς στις γυναίκες τους,Not Offensive
4419,4492,@USER Εισαι λιγοτερο; αποκλειεται!,Not Offensive
4420,4493,Ο Ορφέας Περίδης μας καλεί στην 13η Αντιρατσιστική Γιορτή για να ενώσουμε τις φωνές μας με το Κυριακάτικο Σχολείο Μεταναστών και με τους όπου γης μετανάστες και πρόσφυγες.,Not Offensive
4421,4494,"Κρατηστε το""τέλειο""του Γωγουλίνιου κ περιμένετε την βαθμολογία της... #shoppingstar",Not Offensive
4422,4495,"Μόνο εμενα μου βγαινει ενα αυθόρμητο ""ΣΚΑΣΕ"" κάθε φορά που μιλάει το Γωγουλινι; #ShoppingStar",Not Offensive
4423,4496,Ρε υπάρχει κόσμος που κάνει το τεστ «δες ποιο στρουφακι είσαι» δεν υπάρχει σωτηρία... τέλος !,Not Offensive
4424,4498,Ποιό είναι το θέμα σήμερα; Είμαι στο γραφείο και δεν βλέπω! #shoppingstar,Not Offensive
4425,4499,@USER Εισαι κι εσυ ζωηρουληςοπως ο Γιαννακης;,Not Offensive
4426,4500,@USER Εισαι για τα σκουπιδια,Not Offensive
4427,4501,@USER καλή η συνέντευξη αλλά δεν τον ρώτησες για βασικά θέματα που αφορά την Ελλάδα για την υπογενετικοτητα για τους μετανάστες για την ασφάλεια,Not Offensive
4428,4503,"Αυτος; Μεσ'την τρελη χαρα! Γελαει και ο κωλος του αυτες τις μερες!Ορκιζεται οτι δεν παιρνει λεφτα απο πουθενα και ειναι επιχειρηματιας ""κατσε καλα""!(με 500 υπαλληλους!) Οι αλλοι ;Το διδυμο της αμαρτιας του ΣΚΑΙ, τον...",Not Offensive
4429,4504,Τι σας τρομοκρατεί περισσότερο ; Να βγει ο Κουφοντίνας απ' τη φυλακή ή να βγει ο Μητσοτάκης στις εθνικές εκλογές; #εκλογες2019 #ΝΔ_ξεφτιλες #σκαι_ξεφτιλες #ΣΥΡΙΖΑ #βουλη #σκανδαλα #μιζες #ακροδεξια,Not Offensive
4430,4505,"@USER Και βέβαια εσύ σκούζεις ενάντια στις λίγες τέντες που στήσαμε στους πρόσφυγες που απειλείται η ζωή τους από τη δική μας κυβέρνηση που υποστηρίζει το ΝΑΤΟ με φρεγάτες και μαχητικά. Σε τέτοιο επίπεδο απανθρωπιάς έχεις φτάσει, μίζερη ρατσίστρια.",Not Offensive
4431,4506,@USER Ε ναι αφού είσαι μεγαλύτερος . . . Άσε κάτω την πέτρα ‍️,Not Offensive
4432,4507,Εκεί που είσαι πεσμένος καλύτερα μην σηκωθείς. Κάτσε εκεί γιατί #ηρθε_και_ηταν_μεγαλη,Not Offensive
4433,4508,@USER Κάθε 20; Είσαι σίγουρος ότι έτσι πρέπει; Η αμπούλα είναι κάθε τρίμηνο.,Not Offensive
4434,4509,@USER και στα ραν το φωναζει. το ειπε και ο Μπορα. οποιος παιζει μαζι μου του φωναζει εισαι ο καλυτερος. δεν μιλαγε για τις ηττες του. αλλα γενικα με οποιον τρεχει μαζι του,Not Offensive
4435,4510,Ο Μανωλιος μπηκε για την Αννα αποκλειστικα και εχει φαει μεγαλο Χ Τελικα η Αννουλα δε ξερει τι της γινεται #poweroflovegr,Not Offensive
4436,4511,Η απεσταλμενη του #shoppingstar στην Ιταλια μεταδιδει!,Not Offensive
4437,4512,"Ο Εμανουέλ Μακρόν δήλωσε ότι επιθυμεί δύο γυναίκες και δύο άνδρες με ισχυρές προσωπικότητες να ηγηθούν της Ευρωπαϊκής Ένωσης τα επόμενα πέντε χρόνια, χωρίς ωστόσο να αναφερθεί σε ονόματα υποψηφίων που υποστηρίζει σε αυτό το στάδιο. #EuractivGR",Not Offensive
4438,4513,@USER Σε ευχαριστώ πολύυυ! Να είσαι καλά,Not Offensive
4439,4514,Ρεκόρ από dislike η εμετική αλαζονική Ρημαδουρου #Μαδουρου #ερχεται_ΠΟΥΤΣΑ,Not Offensive
4440,4515,@USER Απλώς οι γυναίκες είναι πιο κοινωνικές και βγαίνουν πολύ περισσότερο έξω με φίλες τους,Not Offensive
4441,4516,Εκλογές στις 7 Ιουλίου με φόντο την κόντρα για την δικαιοσύνη,Not Offensive
4442,4517,"@USER η ψωνισμένη έκανε 5 στα 155 και η Άφρο 5 στα 5... εσύ θα έβαζες την ""5 στα 155""; και πόσο χρονών είσαι που περίμενες να τελειώσει το παιχνίδι για να απαντήσεις; πριν το 10-9 σου είχαν τελειώσει τα επιχειρήματα; κλείνουν τα σχολεία και θα μας πρήξετε πάλι 12χρονα...",Not Offensive
4443,4520,Το παντελόνι της πάει περισσότερο από φούστα #shoppingstar,Not Offensive
4444,4521,@USER Αγγελικούλα μου είσαι πάντα γλυκιά! Σε ευχαριστώ πολύ πολύ πολύ!,Not Offensive
4445,4522,Φάτε σάντουιτς είπε με ύφος φάτε σκατά #gynaikaxwrisonoma,Not Offensive
4446,4523,"@USER Κοίταξε, η ρητορική σου θέλει λίγο ανανέωση, με ""γερμανοί κλέφτες"" κλπ δεν προχωράει το πράγμα, ελπίζω να με καταλαβαίνεις, είναι κάτι αντίστοιχο του ""όλες οι γυναίκες είναι πουτάνες"", παλιό",Offensive
